ManagedAreaName|AreaID|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|EarliestSampleDate|LastSampleDate|Median|SufficientData|Independent|tau|p|SenSlope|SenIntercept|ChiSquared|pChiSquared|ub|lb|Trend|Website|TrendIcon|TrendText
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|pH|Bottom|697654|25|2002|2026|2002-01-01T00:00:00Z|2026-05-11T10:00:00Z|7.7|TRUE|TRUE|0.0057|0.88172|0.00011|7.72589|15.581|0.1574|0.00162|-0.00141|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Dissolved Oxygen|Bottom|622816|23|2001|2026|2001-01-02T11:30:00Z|2026-05-21T02:00:00Z|5.6|TRUE|TRUE|0.01455|0.73551|0.00114|5.48043|9.9529|0.5346|0.00815|-0.00607|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Dissolved Oxygen Saturation|Bottom|635134|23|2001|2026|2001-01-02T11:30:00Z|2026-05-21T02:00:00Z|82.1|TRUE|TRUE|0.05255|0.22151|0.05479|81.1693|12.1084|0.3555|0.14223|-0.03527|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Salinity|Bottom|709967|26|2001|2026|2001-01-02T11:30:00Z|2026-05-21T02:00:00Z|33.2|TRUE|TRUE|-0.11608|0.00467|-0.0685|34.36083|7.7339|0.7369|-0.02074|-0.10796|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Specific Conductivity|Bottom|710006|26|2001|2026|2001-01-02T11:30:00Z|2026-05-21T02:00:00Z|50.68|TRUE|TRUE|-0.11287|0.00597|-0.09102|52.10552|7.4986|0.7574|-0.02616|-0.14272|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Turbidity|Bottom|657127|26|2001|2026|2001-01-02T11:30:00Z|2026-05-21T02:00:00Z|8|TRUE|TRUE|-0.27281|0|-0.18306|12.17906|17.5564|0.0925|-0.12748|-0.23679|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|Water Temperature|Bottom|741119|26|2001|2026|2001-01-02T11:30:00Z|2026-05-21T02:00:00Z|26.8|TRUE|TRUE|0.23391|0|0.04712|26.22865|6.0328|0.8712|0.06306|0.03011|1|1|1|Increasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkblhwq|pH|Bottom|680804|26|2001|2026|2001-01-02T11:30:00Z|2026-05-21T02:00:00Z|7.9|TRUE|TRUE|0.14365|0.00048|0.00251|7.827|21.2873|0.0305|0.00435|0.00133|1|1|1|Increasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen|Bottom|665650|24|2000|2026|2000-01-01T00:00:00Z|2026-05-11T08:30:00Z|4.4|TRUE|TRUE|-0.23537|0|-0.01874|4.85943|8.1353|0.7011|-0.01169|-0.02511|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|Bottom|671974|24|2000|2026|2000-01-01T00:00:00Z|2026-05-11T08:30:00Z|65.4|TRUE|TRUE|-0.20684|0|-0.23349|73.09407|7.183|0.7841|-0.13957|-0.32587|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Salinity|Bottom|744660|27|2000|2026|2000-01-01T00:00:00Z|2026-05-11T08:30:00Z|33.4|TRUE|TRUE|-0.09279|0.02114|-0.05852|34.79925|6.1634|0.8622|-0.00741|-0.10294|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Specific Conductivity|Bottom|744660|27|2000|2026|2000-01-01T00:00:00Z|2026-05-11T08:30:00Z|50.93|TRUE|TRUE|-0.08965|0.02576|-0.07392|52.42547|6.2931|0.8531|-0.00804|-0.13435|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Turbidity|Bottom|722768|27|2000|2026|2000-01-01T00:00:00Z|2026-05-11T08:30:00Z|9|TRUE|TRUE|-0.23159|0|-0.13039|12.71737|9.8864|0.5406|-0.08722|-0.17318|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Water Temperature|Bottom|770564|27|2000|2026|2000-01-01T00:00:00Z|2026-05-11T08:30:00Z|26.8|TRUE|TRUE|0.24347|0|0.04112|26.08568|10.1616|0.5159|0.05364|0.02858|1|1|1|Increasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|pH|Bottom|735914|27|2000|2026|2000-01-01T00:00:00Z|2026-05-11T08:30:00Z|7.7|TRUE|TRUE|-0.10222|0.01093|-0.00208|7.70246|4.6679|0.9462|-0.00041|-0.00353|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Dissolved Oxygen|Bottom|341310|11|2016|2026|2016-01-01T00:00:00Z|2026-05-11T09:30:00Z|5|TRUE|TRUE|-0.14797|0.03919|-0.02243|5.17203|4.5123|0.9525|-0.00033|-0.04021|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Dissolved Oxygen Saturation|Bottom|344747|11|2016|2026|2016-01-01T00:00:00Z|2026-05-11T09:30:00Z|72.9|TRUE|TRUE|-0.14688|0.03919|-0.2905|77.03709|3.4344|0.9837|-0.02261|-0.47961|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Salinity|Bottom|341625|11|2016|2026|2016-01-01T00:00:00Z|2026-05-11T09:30:00Z|30.7|TRUE|TRUE|0.16784|0.01826|0.2472|29.69387|4.6664|0.9462|0.52179|0.05178|1|1|1|Increasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Specific Conductivity|Bottom|341625|11|2016|2026|2016-01-01T00:00:00Z|2026-05-11T09:30:00Z|47.3|TRUE|TRUE|0.16423|0.02085|0.31675|45.74307|4.8451|0.9384|0.70602|0.06409|1|1|1|Increasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Turbidity|Bottom|339797|11|2016|2026|2016-01-01T00:00:00Z|2026-05-11T09:30:00Z|10|TRUE|TRUE|-0.2878|0.00005|-0.36168|13.23295|5.5333|0.9026|-0.20759|-0.51041|-1|1|-1|Decreasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Water Temperature|Bottom|346335|11|2016|2026|2016-01-01T00:00:00Z|2026-05-11T09:30:00Z|27.3|TRUE|TRUE|0.04643|0.53451|0.01556|27.11737|14.9741|0.1837|0.06908|-0.03729|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|pH|Bottom|332136|11|2016|2026|2016-01-01T00:00:00Z|2026-04-29T10:00:00Z|7.8|TRUE|TRUE|0.10036|0.19179|0.00303|7.80445|5.0088|0.9307|0.00932|-0.00191|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|Dissolved Oxygen|Bottom|58164|5|1996|2000|1996-11-07T12:00:00Z|2000-12-31T23:30:00Z|3.6|TRUE|TRUE|0.00694|1|-0.02464|3.90166|8.2405|0.6916|0.23625|-0.2634|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|Dissolved Oxygen Saturation|Bottom|58164|5|1996|2000|1996-11-07T12:00:00Z|2000-12-31T23:30:00Z|49.7|TRUE|TRUE|0|1|-0.02392|50.52867|7.0993|0.791|4.51807|-2.57165|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|Salinity|Bottom|68446|5|1996|2000|1996-11-07T12:00:00Z|2000-12-31T23:30:00Z|21.1|TRUE|TRUE|0.30667|0.03576|2.05665|16.74151|12.9829|0.2944|4.09974|0.50927|1|1|1|Increasing trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|Specific Conductivity|Bottom|68971|5|1996|2000|1996-11-07T12:00:00Z|2000-12-31T23:30:00Z|33.92|TRUE|TRUE|0.28667|0.05523|2.88297|27.66646|13.3576|0.2706|5.91071|0.10929|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|Turbidity|Bottom|61608|5|1996|2000|1996-11-07T12:00:00Z|2000-12-15T15:00:00Z|5|TRUE|TRUE|-0.10667|0.52282|-0.70319|8.56896|4|0.9699|1.21857|-2.28299|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|Water Temperature|Bottom|68971|5|1996|2000|1996-11-07T12:00:00Z|2000-12-31T23:30:00Z|26.8|TRUE|TRUE|-0.01333|1|-0.00521|26.30001|6.4865|0.839|0.11909|-0.25781|0|1|0|No detectable trend
Rookery Bay National Estuarine Research Reserve|39|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbuhwq|pH|Bottom|65814|5|1996|2000|1996-11-07T12:00:00Z|2000-12-31T23:30:00Z|7.2|TRUE|TRUE|0.37333|0.00811|0.06709|7.05077|5.6009|0.8986|0.1277|0.01863|1|1|1|Increasing trend
St. Joseph Bay Aquatic Preserve|41|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPRH|Dissolved Oxygen|Bottom|73589|6|2006|2011|2006-07-01T00:00:00Z|2011-05-10T10:30:00Z|7.3|TRUE|TRUE|-0.09605|0.516|-0.05909|7.00321|12.9395|0.2973|0.06624|-0.19238|0|1|0|No detectable trend
St. Joseph Bay Aquatic Preserve|41|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPRH|Dissolved Oxygen Saturation|Bottom|89684|7|2005|2011|2005-07-26T10:30:00Z|2011-05-10T10:30:00Z|98.3|TRUE|TRUE|-0.08451|0.50781|-0.37491|98.33783|13.1279|0.285|1.06648|-2.0346|0|1|0|No detectable trend
St. Joseph Bay Aquatic Preserve|41|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPRH|Salinity|Bottom|90747|7|2005|2011|2005-07-26T10:30:00Z|2011-05-10T10:30:00Z|32.4|TRUE|TRUE|-0.12113|0.2697|-0.15732|32.32181|3.208|0.9877|0.20161|-0.59659|0|1|0|No detectable trend
St. Joseph Bay Aquatic Preserve|41|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPRH|Specific Conductivity|Bottom|77541|7|2005|2011|2005-07-26T10:30:00Z|2011-05-10T10:30:00Z|49.72|TRUE|TRUE|-0.24974|0.04479|-0.57922|51.04498|3.1348|0.9888|0.00105|-1.21102|-1|1|-1|Decreasing trend
St. Joseph Bay Aquatic Preserve|41|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPRH|Turbidity|Bottom|53062|7|2005|2011|2005-07-26T10:30:00Z|2011-05-10T10:30:00Z|1|TRUE|TRUE|0.17714|0.10317|0.13807|1.13695|13.6941|0.2504|0.25182|-0.01939|0|1|0|No detectable trend
St. Joseph Bay Aquatic Preserve|41|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPRH|Water Temperature|Bottom|97321|7|2005|2011|2005-07-26T10:30:00Z|2011-05-10T10:30:00Z|22.6|TRUE|TRUE|-0.06479|0.50781|-0.07075|21.58368|8.1102|0.7034|0.11161|-0.30258|0|1|0|No detectable trend
St. Joseph Bay Aquatic Preserve|41|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPRH|pH|Bottom|92953|7|2005|2011|2005-07-26T10:30:00Z|2011-05-10T10:30:00Z|8.1|TRUE|TRUE|-0.25634|0.01517|-0.03597|8.2662|3.8281|0.9747|-0.00797|-0.06655|-1|1|-1|Decreasing trend
St. Martins Marsh Aquatic Preserve|43|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSCH|Dissolved Oxygen|Bottom|243248|9|2018|2026|2018-07-06T09:30:00Z|2026-03-31T23:45:00Z|7.4|TRUE|TRUE|-0.19669|0.03121|-0.03707|7.43785|7.0456|0.7954|-0.00836|-0.10124|-1|1|-1|Decreasing trend
St. Martins Marsh Aquatic Preserve|43|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSCH|Dissolved Oxygen Saturation|Bottom|241140|9|2018|2026|2018-07-06T09:30:00Z|2026-03-31T23:45:00Z|98.4|TRUE|TRUE|-0.21118|0.02113|-0.46592|103.18682|5.6387|0.8964|-0.08693|-0.87263|-1|1|-1|Decreasing trend
St. Martins Marsh Aquatic Preserve|43|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSCH|Salinity|Bottom|251661|9|2018|2026|2018-07-06T09:30:00Z|2026-03-31T23:45:00Z|25.4|TRUE|TRUE|0.35996|0.00003|0.54536|23.5452|5.8285|0.8846|0.71777|0.22866|1|1|1|Increasing trend
St. Martins Marsh Aquatic Preserve|43|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSCH|Specific Conductivity|Bottom|249935|9|2018|2026|2018-07-06T09:30:00Z|2026-03-31T23:45:00Z|39.91|TRUE|TRUE|0.34562|0.00006|0.78673|37.35216|6.7231|0.821|1.0128|0.32191|1|1|1|Increasing trend
St. Martins Marsh Aquatic Preserve|43|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSCH|Turbidity|Bottom|219010|9|2018|2026|2018-07-06T09:30:00Z|2026-03-31T23:45:00Z|1|TRUE|TRUE|0.25065|0.00354|0.11347|1.23907|8.1562|0.6992|0.24723|0.04589|2|1|1|Increasing trend
St. Martins Marsh Aquatic Preserve|43|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSCH|Water Temperature|Bottom|253721|9|2018|2026|2018-07-06T09:30:00Z|2026-03-31T23:45:00Z|24.7|TRUE|TRUE|0.03943|0.70958|0.0474|25.02385|17.4922|0.0941|0.1482|-0.07952|0|1|0|No detectable trend
St. Martins Marsh Aquatic Preserve|43|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSCH|pH|Bottom|245245|9|2018|2026|2018-07-06T09:30:00Z|2026-03-31T23:45:00Z|8.2|TRUE|TRUE|-0.16253|0.04515|-0.01377|8.24517|13.9573|0.2354|-0.00026|-0.02478|-1|1|-1|Decreasing trend
Terra Ceia Aquatic Preserve|44|7|National Water Information System|023000825|Salinity|Surface|645|2|2006|2007|2006-08-08T00:00:00Z|2007-08-09T00:00:00Z|12|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|7|National Water Information System|023000825|Specific Conductivity|Surface|710|2|2006|2007|2006-08-08T00:00:00Z|2007-08-09T00:00:00Z|18.6|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|7|National Water Information System|023000825|Water Temperature|Surface|659|2|2006|2007|2006-08-08T00:00:00Z|2007-08-09T00:00:00Z|26.6|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|7|National Water Information System|02300084|Salinity|Surface|696|2|2006|2007|2006-07-14T00:00:00Z|2007-08-08T00:00:00Z|11|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|7|National Water Information System|02300084|Specific Conductivity|Surface|775|2|2006|2007|2006-07-14T00:00:00Z|2007-08-08T00:00:00Z|17|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|7|National Water Information System|02300084|Water Temperature|Surface|717|2|2006|2007|2006-07-15T00:00:00Z|2007-08-08T00:00:00Z|27.5|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|7|National Water Information System|023000842|Salinity|Surface|578|2|2006|2007|2006-07-20T00:00:00Z|2007-08-08T00:00:00Z|28|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|7|National Water Information System|023000842|Specific Conductivity|Surface|669|2|2006|2007|2006-07-20T00:00:00Z|2007-08-08T00:00:00Z|43.1|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|7|National Water Information System|023000842|Water Temperature|Surface|571|2|2006|2007|2006-07-20T00:00:00Z|2007-08-08T00:00:00Z|27.7|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|Dissolved Oxygen|Bottom|8153|2|2008|2009|2008-07-28T14:30:00Z|2009-03-03T00:00:00Z|4.2|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|Dissolved Oxygen Saturation|Bottom|8153|2|2008|2009|2008-07-28T14:30:00Z|2009-03-03T00:00:00Z|59.5|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|Salinity|Bottom|8304|2|2008|2009|2008-09-03T12:00:00Z|2009-03-03T00:00:00Z|32.6|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|Specific Conductivity|Bottom|8306|2|2008|2009|2008-07-28T14:30:00Z|2009-03-03T00:00:00Z|49.71|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|Turbidity|Bottom|8263|2|2008|2009|2008-07-28T14:30:00Z|2009-03-03T00:00:00Z|2|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|Water Temperature|Bottom|8305|2|2008|2009|2008-07-28T14:30:00Z|2009-03-03T00:00:00Z|20|FALSE|||||||||||1|2|Insufficient data
Terra Ceia Aquatic Preserve|44|473|Terra Ceia Aquatic Preserve Continuous Water Quality Monitoring|TCBH|pH|Bottom|8306|2|2008|2009|2008-07-28T14:30:00Z|2009-03-03T00:00:00Z|8.1|FALSE|||||||||||1|2|Insufficient data
Tomoka Marsh Aquatic Preserve|45|10003|Tomoka Marsh Aquatic Preserve Continuous Water Quality Monitoring|TMGR|Dissolved Oxygen|Bottom|40492|2|2021|2022|2021-01-08T11:45:00Z|2022-06-30T23:45:00Z|6.5|FALSE|||||||||||1|2|Insufficient data
Tomoka Marsh Aquatic Preserve|45|10003|Tomoka Marsh Aquatic Preserve Continuous Water Quality Monitoring|TMGR|Dissolved Oxygen Saturation|Bottom|40492|2|2021|2022|2021-01-08T11:45:00Z|2022-06-30T23:45:00Z|88.4|FALSE|||||||||||1|2|Insufficient data
Tomoka Marsh Aquatic Preserve|45|10003|Tomoka Marsh Aquatic Preserve Continuous Water Quality Monitoring|TMGR|Salinity|Bottom|41374|2|2021|2022|2021-01-08T11:45:00Z|2022-06-30T23:45:00Z|23.3|FALSE|||||||||||1|2|Insufficient data
Tomoka Marsh Aquatic Preserve|45|10003|Tomoka Marsh Aquatic Preserve Continuous Water Quality Monitoring|TMGR|Specific Conductivity|Bottom|41374|2|2021|2022|2021-01-08T11:45:00Z|2022-06-30T23:45:00Z|36.84|FALSE|||||||||||1|2|Insufficient data
Tomoka Marsh Aquatic Preserve|45|10003|Tomoka Marsh Aquatic Preserve Continuous Water Quality Monitoring|TMGR|Turbidity|Bottom|41169|2|2021|2022|2021-01-08T11:45:00Z|2022-06-30T23:45:00Z|7|FALSE|||||||||||1|2|Insufficient data
Tomoka Marsh Aquatic Preserve|45|10003|Tomoka Marsh Aquatic Preserve Continuous Water Quality Monitoring|TMGR|Water Temperature|Bottom|41374|2|2021|2022|2021-01-08T11:45:00Z|2022-06-30T23:45:00Z|25.5|FALSE|||||||||||1|2|Insufficient data
Tomoka Marsh Aquatic Preserve|45|10003|Tomoka Marsh Aquatic Preserve Continuous Water Quality Monitoring|TMGR|pH|Bottom|41374|2|2021|2022|2021-01-08T11:45:00Z|2022-06-30T23:45:00Z|7.8|FALSE|||||||||||1|2|Insufficient data
Yellow River Marsh Aquatic Preserve|47|467|Yellow River Marsh Aquatic Preserve Continuous Water Quality Monitoring|YRMAP1|Dissolved Oxygen|Bottom|335729|12|2015|2026|2015-01-02T12:30:00Z|2026-03-31T23:45:00Z|6.9|TRUE|TRUE|-0.0758|0.23244|-0.01632|7.02645|17.0503|0.1064|0.01464|-0.0575|0|1|0|No detectable trend
Yellow River Marsh Aquatic Preserve|47|467|Yellow River Marsh Aquatic Preserve Continuous Water Quality Monitoring|YRMAP1|Dissolved Oxygen Saturation|Bottom|342018|12|2015|2026|2015-01-02T12:30:00Z|2026-03-31T23:45:00Z|87.3|TRUE|TRUE|0.07096|0.31551|0.24578|85.92204|19.2134|0.0574|0.60785|-0.28446|0|1|0|No detectable trend
Yellow River Marsh Aquatic Preserve|47|467|Yellow River Marsh Aquatic Preserve Continuous Water Quality Monitoring|YRMAP1|Salinity|Bottom|348400|12|2015|2026|2015-01-02T12:30:00Z|2026-03-31T23:45:00Z|14.8|TRUE|TRUE|0.30189|0.00001|0.44707|11.08698|7.7392|0.7365|0.72671|0.22107|1|1|1|Increasing trend
Yellow River Marsh Aquatic Preserve|47|467|Yellow River Marsh Aquatic Preserve Continuous Water Quality Monitoring|YRMAP1|Specific Conductivity|Bottom|353373|12|2015|2026|2015-01-02T12:30:00Z|2026-03-31T23:45:00Z|24.49|TRUE|TRUE|0.32294|0|0.69721|18.41296|5.7876|0.8872|1.11824|0.39141|1|1|1|Increasing trend
Yellow River Marsh Aquatic Preserve|47|467|Yellow River Marsh Aquatic Preserve Continuous Water Quality Monitoring|YRMAP1|Turbidity|Bottom|361848|12|2015|2026|2015-01-02T12:30:00Z|2026-03-31T23:45:00Z|6|TRUE|TRUE|-0.22291|0.00106|-0.39499|12.55998|4.9204|0.935|-0.16904|-0.57498|-1|1|-1|Decreasing trend
Yellow River Marsh Aquatic Preserve|47|467|Yellow River Marsh Aquatic Preserve Continuous Water Quality Monitoring|YRMAP1|Water Temperature|Bottom|379144|12|2015|2026|2015-01-02T12:30:00Z|2026-03-31T23:45:00Z|22.9|TRUE|TRUE|0.14833|0.02694|0.0833|22.68028|3.1345|0.9888|0.14779|0.01426|1|1|1|Increasing trend
